source	code	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/1885_aulard_2.xml	1885_aulard_2	Aulard, François-Alphonse (1849-1928)	1885	Les orateurs de la Législative et de la Convention : l'éloquence parlementaire pendant la Révolution française. Tome 2 / par F.-A. Aulard,...	http://gallica.bnf.fr/ark:/12148/bpt6k5441755r	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1830_babois.xml	1830_babois	Babois, Victoire (1760-1839)	1830	Épître aux romantiques (par Victoire Babois)	http://gallica.bnf.fr/ark:/12148/bpt6k5468366w	impr. de Dezauche ((Paris,))
http://obvil.github.io/critique2000/tei/1857_babou.xml	1857_babou	Babou, Hippolyte (1823-1878)	1857	La vérité sur le cas de M. Champfleury / Hippolyte Babou	http://gallica.bnf.fr/ark:/12148/bpt6k1078679	Poulet-Malassis et de Broise (Paris)
http://obvil.github.io/critique2000/tei/1860_babou.xml	1860_babou	Babou, Hippolyte (1823-1878)	1860	Lettres satiriques et critiques / par Hippolyte Babou	http://gallica.bnf.fr/ark:/12148/bpt6k37040h	Poulet-Malassis et de Broise (Paris)
http://obvil.github.io/critique2000/tei/1780_bachaumont.xml	1780_bachaumont	Bachaumont, Louis Petit de (1690-1771)	1780	Mémoires secrets pour servir à l'histoire de la république des lettres en France, depuis MDCCLXII jusqu'à nos jours ; ou Journal d'un observateur, contenant les analyses des pieces de théâtre qui ont paru durant cet intervalle; les relations des assemblées littéraires; les notices des livres nouveaux...	http://gallica.bnf.fr/ark:/12148/bpt6k6531923n	A Londres, chez John Adamson. M.DCC.LXXX-M.DCC.LXXXIX
http://obvil.github.io/critique2000/tei/1875_backer.xml	1875_backer	Backer, Louis de (1814-1896)	1875	Bidasari : poëme malais ; précédé des traditions poétiques de l'Orient et de l'Occident / Louis de Backer	http://gallica.bnf.fr/ark:/12148/bpt6k5822790x	E. Plon (Paris)
http://obvil.github.io/critique2000/tei/1815_bail.xml	1815_bail	Bail, Charles-Joseph (1777-1827)	1815	Rêveries de M. de Chateaubriant, ou Examen critique d'un libelle intitulé : De Buonaparte et des Bourbons . Par M. Bail,...	http://gallica.bnf.fr/ark:/12148/bpt6k63033108	A. Eymery (Paris)
http://obvil.github.io/critique2000/tei/1765_bailly.xml	1765_bailly	Bailly, Jean Sylvain (1736-1793)	1765	Éloge de Molière / (Par Jean-Sylvain Bailly)	http://gallica.bnf.fr/ark:/12148/bpt6k65084913	
http://obvil.github.io/critique2000/tei/1927_bainville.xml	1927_bainville	Bainville, Jacques (1879-1936)	1927	L'Allemagne romantique et réaliste ; Louis II de Bavière ; Bismarck et la France ; Petit musée germanique (Édition définitive) / Jacques Bainville	http://gallica.bnf.fr/ark:/12148/bpt6k96168480	A. Fayard et Cie (Paris)
http://obvil.github.io/critique2000/tei/1927_bainville_b.xml	1927_bainville_b	Bainville, Jacques (1879-1936)	1927	Le critique mort jeune / Jacques Bainville	http://gallica.bnf.fr/ark:/12148/bpt6k9615365g	Éd. du monde moderne (Paris)
http://obvil.github.io/critique2000/tei/1887_baju.xml	1887_baju	Baju, Anatole (1861-1903)	1887	L'école décadente / Anatole Baju	http://gallica.bnf.fr/ark:/12148/bpt6k1078692	L. Vanier (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/baju_verite-ecole-decadente.xml	1887_baju_b	Baju, Anatole (1861-1903)	1887	La vérité sur l’école décadente	http://obvil.paris-sorbonne.fr/corpus/critique/baju_verite-ecole-decadente/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/baju_anarchie-litteraire.xml	1892_baju	Baju, Anatole (1861-1903)	1892	L’anarchie littéraire	http://obvil.paris-sorbonne.fr/corpus/critique/baju_anarchie-litteraire/	
http://obvil.github.io/critique2000/tei/1801_ballanche.xml	1801_ballanche	Ballanche, Pierre-Simon (1776-1847 ; imprimeur-libraire)	1801	Du sentiment considéré dans ses rapports avec la littérature et les arts , par P. S. Ballanche fils	http://gallica.bnf.fr/ark:/12148/bpt6k114060k	Ballanche et Barret (Lyon)
http://obvil.github.io/critique2000/tei/1928_balzac.xml	1928_balzac	Balzac, Honoré de (1799-1850)	1928	Ursule Mirouet. Étude et Commentaires de l'abbé Bethléem. Illustrations de Malo Renault	http://gallica.bnf.fr/ark:/12148/bpt6k9616665t	
http://obvil.github.io/critique2000/tei/1863_bancel_1.xml	1863_bancel_1	Bancel, François-Désiré (1822-1871)	1863	Les harangues de l'exil. T. 1 / par F. D. Bancel	http://gallica.bnf.fr/ark:/12148/bpt6k206037q	Librairie internationale (Paris)
http://obvil.github.io/critique2000/tei/1863_bancel_2.xml	1863_bancel_2	Bancel, François-Désiré (1822-1871)	1863	Les harangues de l'exil. T. 2 / par F. D. Bancel	http://gallica.bnf.fr/ark:/12148/bpt6k2060383	Librairie internationale (Paris)
http://obvil.github.io/critique2000/tei/1863_bancel_3.xml	1863_bancel_3	Bancel, François-Désiré (1822-1871)	1863	Les harangues de l'exil. T. 3 / par F. D. Bancel	http://gallica.bnf.fr/ark:/12148/bpt6k206039g	Librairie internationale (Paris)
http://obvil.github.io/critique2000/tei/1869_bancel.xml	1869_bancel	Bancel, François-Désiré (1822-1871)	1869	Le génie de Corneille / M. Bancel	http://gallica.bnf.fr/ark:/12148/bpt6k6372809z	Degorce-Cadot (Paris)
http://obvil.github.io/critique2000/tei/1883_banville.xml	1883_banville	Banville, Théodore de (1823-1891)	1883	Petites études. Paris vécu : feuilles volantes / Théodore de Banville ; avec un dessin de Georges Rochegrosse	http://gallica.bnf.fr/ark:/12148/bpt6k205932b	G. Charpentier (Paris)
http://obvil.github.io/critique2000/tei/1885_banville.xml	1885_banville	Banville, Théodore de (1823-1891)	1885	Lettres chimériques : petites études / Théodore de Banville ; avec un dessin de Georges Rochegrosse	http://gallica.bnf.fr/ark:/12148/bpt6k207945c	G. Charpentier (Paris)
http://obvil.github.io/critique2000/tei/1890_banville.xml	1890_banville	Banville, Théodore de (1823-1891)	1890	L'âme de Paris : nouveaux souvenirs / Théodore de Banville	http://gallica.bnf.fr/ark:/12148/bpt6k1133086	G. Charpentier (Paris)
http://obvil.github.io/critique2000/tei/1799_baour-lormian.xml	1799_baour-lormian	Baour-Lormian, Pierre-Marie-François (1770-1854)	1799	Les Trois Mots, satyres, par Louis-François Lormian,...	http://gallica.bnf.fr/ark:/12148/bpt6k54770128	J.-G. Dentu (Paris)
http://obvil.github.io/critique2000/tei/1826_baour-lormian.xml	1826_baour-lormian	Baour-Lormian, Pierre-Marie-François (1770-1854)	1826	Encore un mot, seconde satire, par M. Baour-Lormian,... pour faire suite à la première satire du même auteur : “Le Classique et le romantique”	http://gallica.bnf.fr/ark:/12148/bpt6k5468149p	A. Dupont et Roret (Paris)
http://obvil.github.io/critique2000/tei/1829_baour-lormian.xml	1829_baour-lormian	Baour-Lormian, Pierre-Marie-François (1770-1854)	1829	Canon d'alarme, par P.-M.-L. Baour-Lormian,...	http://gallica.bnf.fr/ark:/12148/bpt6k5727591z	Delangle frères (Paris)
http://obvil.github.io/critique2000/tei/1813_barante.xml	1813_barante	Barante, Prosper Brugière (1782-1866 ; baron de)	1813	Tableau de la littérature française pendant le dix-huitième siècle	http://gallica.bnf.fr/ark:/12148/bpt6k5729236b	Colburn (Paris)
http://obvil.github.io/critique2000/tei/1835_barante.xml	1835_barante	Barante, Prosper Brugière (1782-1866 ; baron de)	1835	Mélanges historiques et littéraires / par M. le baron de Barante,...	http://gallica.bnf.fr/ark:/12148/bpt6k9613583g	Ladvocat (Paris)
http://obvil.github.io/critique2000/tei/1857_barante.xml	1857_barante	Barante, Prosper Brugière (1782-1866 ; baron de)	1857	Études historiques et biographiques / par M. le baron de Barante,...	http://gallica.bnf.fr/ark:/12148/bpt6k9620556x	Didier et cie (Paris)
http://obvil.github.io/critique2000/tei/1858_barante.xml	1858_barante	Barante, Prosper Brugière (1782-1866 ; baron de)	1858	Études littéraires et historiques / par M. le baron de Barante,...	http://gallica.bnf.fr/ark:/12148/bpt6k9609654p	Didier (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barante_tableau-litterature-18e.xml	1809_barante	Barante, Prosper Brugière (1782-1866)	1809	Tableau de la littérature française au dix-huitième siècle	http://obvil.paris-sorbonne.fr/corpus/critique/barante_tableau-litterature-18e	
http://obvil.github.io/critique2000/tei/1860_barbey-aurevilly_a.xml	1860_barbey-aurevilly_a	Barbey d'Aurevilly, Jules (1808-1889)	1860	XIXe siècle. Les oeuvres et les hommes. T. 14 / par J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k114079b	Amyot (Paris)
http://obvil.github.io/critique2000/tei/1860_barbey-aurevilly_b.xml	1860_barbey-aurevilly_b	Barbey d'Aurevilly, Jules (1808-1889)	1860	XIXe siècle. Les oeuvres et les hommes. T. 16 / par J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k1140808	Amyot (Paris)
http://obvil.github.io/critique2000/tei/1860_barbey-aurevilly_c.xml	1860_barbey-aurevilly_c	Barbey d'Aurevilly, Jules (1808-1889)	1860	XIXe siècle. Les oeuvres et les hommes. T. 7 / par J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k114075t	Amyot (Paris)
http://obvil.github.io/critique2000/tei/1864_barbey-aurevilly.xml	1864_barbey-aurevilly	Barbey d'Aurevilly, Jules (1808-1889)	1864	Les Quarante médaillons de l'Académie, par J. Barbey d'Aurevilly...	http://gallica.bnf.fr/ark:/12148/bpt6k6577328m	
http://obvil.github.io/critique2000/tei/1883_barbeyd-aurevilly.xml	1883_barbey-aurevilly	Barbey d'Aurevilly, Jules (1808-1889)	1883	Les ridicules du temps / J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k114084s	E. Rouveyre et G. Blond (Paris)
http://obvil.github.io/critique2000/tei/1888_barbey-aurevilly_1.xml	1888_barbey-aurevilly_1	Barbey d'Aurevilly, Jules (1808-1889)	1888	Le théâtre contemporain. Tome 1 / J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k1140690	Quantin (Paris)
http://obvil.github.io/critique2000/tei/1888_barbey-aurevilly_2.xml	1888_barbey-aurevilly_2	Barbey d'Aurevilly, Jules (1808-1889)	1888	Le théâtre contemporain. Tome 2 / J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k57428858	Quantin (Paris)
http://obvil.github.io/critique2000/tei/1888_barbey-aurevilly_3.xml	1888_barbey-aurevilly_3	Barbey d'Aurevilly, Jules (1808-1889)	1888	Le théâtre contemporain. Tome 3 / J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k1140719	Quantin (Paris)
http://obvil.github.io/critique2000/tei/1892_barbeyd-aurevilly.xml	1892_barbey-aurevilly	Barbey d'Aurevilly, Jules (1808-1889)	1892	Nouvelle série. Théâtre contemporain, 1870-1883 / J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k58340215	Tresse et Stock (Paris)
http://obvil.github.io/critique2000/tei/1896_barbeyd-aurevilly.xml	1896_barbey-aurevilly	Barbey d'Aurevilly, Jules (1808-1889)	1896	Théâtre contemporain, 1881-1883 : dernière série / J. Barbey d'Aurevilly	http://gallica.bnf.fr/ark:/12148/bpt6k58339639	P.-V. Stock (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes-et-ecrivains-religieux-01.xml	1860_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1860	Les œuvres et les hommes : I. Les philosophes et les écrivains religieux (première série)	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes-et-ecrivains-religieux-01	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens-politiques.xml	1861_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1861	Les œuvres et les hommes : II. Les historiens politiques et littéraires	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens-politiques/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_romanciers.xml	1865_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1865	Les œuvres et les hommes : IV. Les romanciers	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_romanciers/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_bas-bleus.xml	1878_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1878	Les œuvres et les hommes : V. Les bas-bleus	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_bas-bleus/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_poesie.xml	1880_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1880	Les œuvres et les hommes XXIII. Poésie et poètes	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_poesie/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_goethe-diderot.xml	1880_barbey-aurevilly_b	Barbey d’Aurevilly, Jules (1808-1889)	1880	Goethe et Diderot	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_goethe-diderot/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_voyageurs-et-romanciers.xml	1881_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1881	Les œuvres et les hommes XXIV. Voyageurs et romanciers	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_voyageurs-et-romanciers/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes.xml	1884_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1884	Les œuvres et les hommes XXV. Philosophes et écrivains religieux et politiques	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_critiques-ou-juges.xml	1885_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1885	Les œuvres et les hommes : VI. Les critiques, ou les juges jugés	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_critiques-ou-juges/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes-et-ecrivains-religieux-02.xml	1887_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1887	Les œuvres et les hommes : IX. Les philosophes et les écrivains religieux (deuxième série)	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_philosophes-et-ecrivains-religieux-02/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens.xml	1888_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1888	Les œuvres et les hommes : X. Les Historiens	http ://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_historiens/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_poetes-02.xml	1889_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1889	Les œuvres et les hommes : XI. Les poètes (deuxième série)	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_poetes-02	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_litterature-etrangere.xml	1890_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1890	Les œuvres et les hommes : XII. Littérature étrangère	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_litterature-etrangere/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_journalistes-et-polemistes.xml	1895_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1895	Les œuvres et les hommes : XV. Journalistes et polémistes, chroniqueurs et pamphlétaires	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_journalistes-et-polemistes/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_roman-contemporain.xml	1902_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1902	Les œuvres et les hommes : XVIII. Le roman contemporain	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_roman-contemporain/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_romanciers-d-hier.xml	1904_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1904	Les œuvres et les hommes : XIX. Romanciers d’hier et d’avant-hier	http ://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_romanciers-d-hier/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_cote-grande-histoire.xml	1906_barbey-aurevilly	Barbey d’Aurevilly, Jules (1808-1889)	1906	Les œuvres et les hommes : XXI. À côté de la grande histoire	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_cote-grande-histoire/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_femmes-et-moralistes.xml	1906_barbey-aurevilly_b	Barbey d’Aurevilly, Jules (1808-1889)	1906	Les œuvres et les hommes : XXII. Femmes et moralistes	http://obvil.paris-sorbonne.fr/corpus/critique/barbey-aurevilly_femmes-et-moralistes/	
http://obvil.github.io/critique2000/tei/1877_barbierdemeynard.xml	1877_barbierdemeynard	Barbier de Meynard, Charles (1826-1908)	1877	La poésie en Perse : leçon d'ouverture faite au Collège de France, le 4 décembre 1876 / par C. Barbier de Meynard,...	http://gallica.bnf.fr/ark:/12148/bpt6k5824673p	E. Leroux (Paris)
http://obvil.github.io/critique2000/tei/1883_barbier_3.xml	1883_barbier_3	Barbier, Auguste (1805-1882)	1883	Oeuvres posthumes de Auguste Barbier,.... T. 3 / rev. et mises en ordre par MM. A. Lacaussade et E. Grenier	http://gallica.bnf.fr/ark:/12148/bpt6k1067513	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/1883_barbier_4.xml	1883_barbier_4	Barbier, Auguste (1805-1882)	1883	Oeuvres posthumes de Auguste Barbier,.... T. 4 / rev. et mises en ordre par MM. A. Lacaussade et E. Grenier	http://gallica.bnf.fr/ark:/12148/bpt6k106752g	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/1869_barbut.xml	1869_barbut	Barbut, A.	1869	Buffon et le discours sur le style / [signé : A. Barbut]	http://gallica.bnf.fr/ark:/12148/bpt6k6373004f	impr. de A. Chauvin et fils (Toulouse)
http://obvil.github.io/critique2000/tei/1826_bard.xml	1826_bard	Bard, Joseph (1803-1861)	1826	Considérations pour servir à l'histoire du développement moral et littéraire des nations , par Joseph Bard (de la Côte d'or),...	http://gallica.bnf.fr/ark:/12148/bpt6k6574383w	N. Pichard (Paris)
http://obvil.github.io/critique2000/tei/1884_bardoux.xml	1884_bardoux	Bardoux, Agénor (1829-1897)	1884	Études sur la fin du XVIIIe siècle : la comtesse de Beaumont, Pauline de Montmorin / par A. Bardoux	http://gallica.bnf.fr/ark:/12148/bpt6k6501572x	Calmann Lévy (Paris)
http://obvil.github.io/critique2000/tei/1853_baret.xml	1853_baret	Baret, Eugène (1816-1887)	1853	De l'Amadis de Gaule et de son influence sur les moeurs et sur la littérature au XVIe et au XVIIe siècle : avec une notice bibliographique / par Eugène Baret	http://gallica.bnf.fr/ark:/12148/bpt6k5428324f	A. Durand (Paris)
http://obvil.github.io/critique2000/tei/1859_baret.xml	1859_baret	Baret, Eugène (1816-1887)	1859	Ménage : sa vie et ses écrits / par Eugène Baret,...	http://gallica.bnf.fr/ark:/12148/bpt6k57006245	impr. de L. Perrin (Lyon)
